name,betweenesscentrality,closnesscentrality,clustering,degree,eccentricity,eigencentrality,harmonicclosnesscentrality,weighted degree,pagerank,Spotify ID,Cluster,profile
Poncho Sanchez,0.0,0.07819183658863567,0.0,1,13,9.103320127038343e-06,1090.8218004217672,2,2.4105815207172268e-05,7wIvJyLDNfkgdKFVxJl5tL,5,1A 2B 3A 4A
Uncle Feaster,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,0Dhno1IpOOPqUZ4gAc6fFh,1,1A 2A 3A 4A
Charly Moon,0.0,7.528419784687193e-05,0.0,3,1,6.235891544425748e-14,1.0,6,0.00012484282504543226,3sReltMeP1IP58cyLMJFEo,1,1A 2A 3A 4A
Maureen Steele,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,4JQ8xWhz5CBAeH8XyTtqRJ,1,1A 2A 3A 4A
OJ Da Juiceman & B.o.B.,0.0,0.10283526241211753,0.0,1,13,0.019041981637991912,1512.6148823399199,2,1.955235732581664e-05,6OXxPhzG8FyEWIj9Mknn2r,4,1A 2B 3A 4A
Martina Topley-Bird,0.0,0.08795090674327521,0.0,1,14,0.00039597152048550345,1244.9309634809915,2,2.4179541783416382e-05,6sKLLGj7SqbP2qDBdEOoZ6,4,1A 2B 3A 4A
Beli,0.0,0.058422099462747,0.0,1,16,4.5799337507042926e-08,799.0942488067309,2,3.5297296507339715e-05,7MiqCw8MZ9Lhvc93BP5q8i,2,1A 2B 3A 4A
Benny Camaro,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,5AdlfIMfEnE80BZC4NJsNK,1,1A 2A 3A 4A
RM,0.0,0.08678120829443427,0.0,1,14,0.0003487809642028111,1221.3230630480896,2,2.5273368952152596e-05,34tMugGm2M77FtksLxIWkS,4,1A 2B 3A 4A
John Barry,0.0,7.528419784687193e-05,0.0,1,1,3.8539929246407986e-14,1.0,4,6.76186294373235e-05,7ctAOUlIAs7yuMODWE2Fyz,1,1A 2A 3A 4A
OG Boobie Black,0.0,0.08543210284096463,0.0,1,15,0.0012497755304322234,1212.0972915973045,4,2.9122697743503644e-05,5ZHAX1C1TugKcrxovCon66,5,1A 2B 3A 4A
Project Mama Earth,0.0,0.06564144848370347,0.0,3,14,2.2790680604622903e-07,901.0875235874935,78,0.00015932804911708847,0e2iwkqrfIN9jrOSbnAYq2,5,1A 2B 3A 4A
Lethafase,0.0,0.07709150869661198,0.0,1,14,3.598786014486403e-05,1072.4358336108046,2,2.407285546159468e-05,2SahcRNcK1S3fciHpyLjli,5,1A 2B 3A 4A
Hex-O,0.0,0.10283526241211753,0.0,1,13,0.019041981637991912,1512.6148823399199,2,1.955235732581664e-05,0gSjvVCKBlq3X6mfvv1PIm,4,1A 2B 3A 4A
Zenzi Lee,0.0,0.05203226336297352,0.0,1,16,1.613816312266326e-09,711.5318376068425,2,1.8927266266058772e-05,3O0xmADgeBEmXsnLifOfo7,2,1A 2B 3A 4A
Ron Konnie,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,6fyjTx88mMHQKL8eFp5iAb,1,1A 2A 3A 4A
DJ Luke Nasty,0.00080357676541,0.09899706729408146,0.0,16,14,0.011781673813353443,1443.168337218385,132,0.0005661769997705643,1yZwlOVsfrp4wb6d29KkGM,4,1A 2B 3A 4A
Nicky Romero,0.00046118857926383044,0.09069752977865882,0.0,5,14,0.0005097289447568991,1290.6644771895171,54,0.00020917415212060294,5ChF3i92IPZHduM7jN3dpg,4,1A 2B 3A 4A
Ax2,0.0,0.0005089211774448543,0.0,1,2,1.950630344309609e-10,7.0,4,6.083588633745618e-05,14Y4pS7fGLbWUZA740bPxH,1,1A 2A 3A 4A
Code Orange,0.0,0.07012119564082446,0.0,1,16,8.809254329942634e-06,973.7576714951356,4,4.95538299092714e-05,6qtECqesbU29iftyeWmldK,2,1A 2B 3A 4A
Kirk Franklin,2.6480679613618366e-05,0.09879129265348817,0.0,4,13,0.003612589582726304,1409.5161088911616,14,5.212763004604102e-05,4akybxRTGHJZ1DXjLhJ1qu,4,1A 2B 3A 4A
Jus Nun,0.0,0.0002676771478999891,0.0,1,3,1.2895633425694262e-11,4.0,2,2.382822988495631e-05,5Bp2dzKioi9UqNl63FaVFy,1,1A 2A 3A 4A
Ettore Tonio,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,2jhEnGWYYHQwcirtmoaK8z,1,1A 2A 3A 4A
Huey,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,33wbkdcxtduHKY53LnI1Hf,1,1A 2A 3A 4A
Arcade Player,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,1v4YnufenjE9BLAfP90qvt,1,1A 2A 3A 4A
Eddie Burns,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,6U1Eyvkfftx1KPG9Y1m3oW,1,1A 2A 3A 4A
Lee & Sun,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,3BiGnGj34ZiF1T66GaKpOt,1,1A 2A 3A 4A
Amy Winehouse,0.0009472677113396299,0.09322665561567174,0.027777777777777776,11,13,0.0013277453178250705,1319.6819458319972,56,0.0002735110020418597,6Q192DXotxtaysaqNPy5yR,4,1A 2B 3A 4A
MR WATT,0.0,0.05128342849705942,0.0,1,17,1.2140566310578037e-09,700.4965749120211,2,3.313654540000862e-05,5xA5JhSkEx1eK8FwqhM8eb,2,1A 2B 3A 4A
Frederick Delius,0.0,0.055184422665759215,0.0,3,16,3.2439016374530863e-09,755.2276986901899,18,5.9892524864577624e-05,65YhYi4Fz5Ibgq7ueev2Rm,2,1A 2B 3A 4A
Jack & Jack,0.00010514031223607029,0.08452054238577411,0.0,6,15,0.0002991920348488658,1188.3081862582032,18,0.00011279434219747884,1INuLZXjjVbcJRyWvD1iSq,5,1A 2B 3A 4A
J~rome,0.0,0.00020912277179686652,0.0,1,2,3.99624834819416e-12,3.0,2,4.472895119407998e-05,4LSY6fEX40nMR8bbG4l1N0,1,1A 2A 3A 4A
Randy Travis,0.0,0.0002305578559060453,0.0,3,3,1.5781993501221917e-11,3.5,6,6.016411228059541e-05,1pTuR132U5b4Rizal2Pr7m,1,1A 2A 3A 4A
Andy Van,0.0,0.06744010296555832,0.0,1,16,6.697917147473452e-07,928.3044857919508,10,8.598793099334843e-05,06PKKSqDxmwkpqADlUMbpP,2,1A 2B 3A 4A
ProSound Music,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,6kzgspxjexRBoLTwsaABjt,1,1A 2A 3A 4A
Chris Lorenzo,0.0,0.08695499813970954,0.0,1,14,0.00020696942443521586,1225.997702297726,2,2.8112223328400198e-05,7tm9Tuc70geXOOyKhtZHIj,4,1A 2B 3A 4A
Kongas,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,4GkifqyhyFy4UqIclUSKCL,1,1A 2A 3A 4A
Todd Chrisley,0.0,0.07317774561518106,0.0,1,13,2.064812003160332e-06,1009.8306221555732,2,2.7880500056134407e-05,5QjTyvjYI2rZnfhRcjVH6r,5,1A 2B 3A 4A
Domenico Scarlatti,0.0,0.04887329335570824,0.0,3,17,5.766783413600371e-09,671.4120695481192,6,6.736483566872582e-05,0mFblCBw0GcoY7zY1P8tzE,2,1A 2B 3A 4A
John Michael Rouchell,0.0,0.0953367707505037,0.0,1,14,0.0016404604306538605,1366.1132867133322,4,2.9683769454954095e-05,4GSscYtVzmGRP2jbWhdaV1,4,1A 2B 3A 4A
Janis Ian,0.0,7.528419784687193e-05,0.0,1,1,3.8539929246407986e-14,1.0,4,6.76186294373235e-05,5c9uFWpZY2MTlk7Rft0tgp,1,1A 2A 3A 4A
The HamilTones,2.7414852842290406e-05,0.09430150176310682,0.0,2,13,0.0006887724259881886,1326.9280136530674,6,4.817653157690334e-05,1Nj9dLuiwh4DHn8AIkQyqs,4,1A 2B 3A 4A
Wrongchilde,0.0,7.528419784687193e-05,0.0,3,1,6.235891544425748e-14,1.0,6,0.00012484282504543226,6I98msL0hv5umKGyRHovON,1,1A 2A 3A 4A
Jean Pascal Vielfaure,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,4pb6CSvfANAVUQXBzVKhp9,1,1A 2A 3A 4A
The Trouble Notes,0.0,7.528419784687193e-05,0.0,3,1,6.235891544425749e-14,1.0,6,0.00012484282504543226,7i1WiSQVIHt4bZz8DhuylF,1,1A 2A 3A 4A
Sombear,0.0,0.07563914167828362,0.0,1,14,1.259464948330206e-05,1061.1915195914821,2,3.237855663226785e-05,4utnV0ZxDPidklLpyc4JAC,5,1A 2B 3A 4A
Sir Cliff Richard,0.0,0.061025260003068245,0.0,1,15,2.7198639346078983e-08,841.0463702963449,2,2.8873755396275313e-05,7E4R1smAGR5XRSerlcQtxj,2,1A 2B 3A 4A
Justin Moore,7.747209879318218e-05,0.08285398501158642,0.0,4,14,0.0002670706678032389,1159.312456987467,24,0.00014133969616652353,30e8DmahrEamvLbFRPdWmk,5,1A 2B 3A 4A
King Curtis,1.1336274333213663e-07,0.0003764209892343597,0.0,7,1,1.1154679466576892e-11,5.0,30,0.0003537396074778675,0WxOgeRxUt0MwPrI7A5atQ,1,1A 2A 3A 4A
Arthur Brown,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,4Wyn0ejiSIAgFhCL6zbTRm,1,1A 2A 3A 4A
Peter Ising,0.0,0.00013551155612436948,0.0,1,2,6.973286685907236e-13,2.0,10,8.751814694314664e-05,2o6JirURaNMnDqEOhTrGYn,1,1A 2A 3A 4A
David Chernicky,0.0,0.06353086722826648,0.0,1,14,2.365673172499189e-07,868.0500832500545,2,3.563764583345888e-05,0D9811EouigYqyVKyVRTUi,2,1A 2B 3A 4A
Grady Tate,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,1T7xYP9ZRJytj25VAAdsB9,1,1A 2A 3A 4A
Tower Of Power,0.0,0.08831530759734914,0.0,3,11,0.0002311178245576355,1243.0602453102763,6,4.901835927991309e-05,0JCxGVxsISZzJHJPUOtceB,4,1A 2B 3A 4A
blackbear,0.004420373778799755,0.11786423625190456,0.013445378151260505,37,13,0.05446394389566605,1760.720834720853,258,0.0009306594975957703,2cFrymmkijnjDg9SS92EPM,0,1A 2B 3A 4A
M. Casas,0.0,0.04822394572693512,0.0,3,17,1.1085735340880774e-08,662.4522432632907,6,5.3499000773029865e-05,4dsuBaz93qGqi0o9ElWu8K,2,1A 2B 3A 4A
ZHU,0.0003874105499160929,0.0897257209489472,0.0,3,12,0.0004383765394300949,1274.588311688342,8,6.147343599332707e-05,28j8lBWDdDSHSSt5oPlsX2,4,1A 2B 3A 4A
Rock Masters,4.5345097332854654e-08,0.00023526311827147482,0.0,4,2,1.352202255157706e-11,3.5,158,6.25318404168653e-05,6nIZvngUVbbSLUVpheilwg,1,1A 2A 3A 4A
Tye,0.0,0.08699586449383674,0.0,1,14,0.0012272783304982542,1248.7526445776646,2,2.479447850339266e-05,75jQcXkluZPCDUT1rZwEXW,4,1A 2B 3A 4A
Fathers Of Sound,0.0,7.528419784687193e-05,0.0,1,1,3.8539929246407986e-14,1.0,2,6.76186294373235e-05,11SRT6szasy87YGqfXNGhm,1,1A 2A 3A 4A
Asia Bryant,0.0,0.09319207233059969,0.0,1,13,0.0023593586977578612,1325.3229992230417,2,1.9157446351676065e-05,3IEa9UWiDvsMdy72qICD6x,4,1A 2B 3A 4A
XIA of JYJ,0.0,0.0861942164924231,0.0,1,14,0.00024347826353278282,1217.1943112443348,2,3.6052966065373246e-05,23zLm7Vd27tOSGC6HtrEeP,4,1A 2B 3A 4A
James Fauntleroy,1.0123392676575493e-05,0.10047332694634573,0.0,3,13,0.00617943094199429,1450.79987512492,12,4.721952083325462e-05,5ooSG9S0glqP5ZrqqaHBvT,4,1A 2B 3A 4A
Blow Up,0.0,0.08285984096868568,0.0,1,14,4.308956309927318e-05,1162.9469807969867,4,2.7825263622178675e-05,5S1bJ6ubOitlLrlffwKg0d,5,1A 2B 3A 4A
Kingsavage,0.0,0.08827762379851992,0.0,1,14,0.001351538824256477,1257.3824064824355,2,2.249271679603289e-05,1fcNR8ivvoDIWXryn7JPMz,4,1A 2B 3A 4A
Just Vlad,0.0,0.08816255507875648,0.0,1,14,0.0013378213221385592,1254.3786186036434,2,2.148693669796699e-05,5ZN1NGGWz6xBJpwWNh1eCj,4,1A 2B 3A 4A
Warren Storm,0.0,0.0004140630881577957,0.0,1,3,6.629403847339456e-11,5.833333333333334,2,4.120063545067065e-05,5jDAOFds32yPxpwhahKIU0,1,1A 2A 3A 4A
Mark E,0.0,0.05193928686047157,0.0,1,17,1.1839131376531881e-09,709.4333878539934,2,2.4577745405199596e-05,4fCHedqRf3deyVeK2beyBo,2,1A 2B 3A 4A
Karmafree,0.0,7.528419784687193e-05,0.0,1,1,3.8539929246407986e-14,1.0,6,6.76186294373235e-05,2xLlYuYZ0xl0KHghHRIcaY,1,1A 2A 3A 4A
MadFurda,0.0,0.07154621444641426,0.0,3,15,1.0874617565065036e-05,996.8875985125567,24,8.665423447050727e-05,3YVCKz6st43yHijaXfB7qK,5,1A 2B 3A 4A
Hybrid,0.0,0.07067070166489504,0.0,1,15,1.6178362979471135e-06,978.7875013874577,4,3.962332474956534e-05,2MYN7OKnlCiZ0wrwp2A1ox,5,1A 2B 3A 4A
Willem,0.0,0.09172170582231927,0.0,1,14,0.0009692293189647004,1294.8399100899553,2,2.352878460495664e-05,7tTQyXOuNbwuf3LosF0hlv,4,1A 2B 3A 4A
Park Won-Suk,0.0,0.0005089211774448543,0.0,3,2,3.336419485191436e-10,7.0,6,4.0168184947748426e-05,1E0se2zD8heSy53pMEWPj5,1,1A 2A 3A 4A
Del Amitri,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,2Q4FnG5T6NTUcAAZwuMV5K,1,1A 2A 3A 4A
D.J. Steel,0.0,0.05138307634637728,0.0,1,18,3.494471322197044e-09,701.1212097543007,2,2.6651066241340083e-05,6BH7KTETNRfqlZr0Ipt0cO,2,1A 2B 3A 4A
George McCrae,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,6oV3BNm1Gj2GGgpYknc5TN,1,1A 2A 3A 4A
Bravado,0.0,0.09537555075813081,0.0,1,14,0.0008710991196807813,1355.4929764680278,2,2.5148208295050598e-05,4WXIbsHTP9Tj8GD76LBTr9,4,1A 2B 3A 4A
Kevin Gates,0.0005604056751859234,0.10243690830537754,0.03296703296703297,16,14,0.026160562589173625,1503.8766705517148,152,0.0004340093729021373,1gPhS1zisyXr5dHTYZyiMe,0,1A 2B 3A 4A
Motez,0.0011276610901339544,0.08898339809631454,0.0,3,14,0.0002444667881577053,1257.0285103785448,8,6.897209307640324e-05,3SwgftmsT5rVepCSSco3ZR,4,1A 2B 3A 4A
Cristian Castro,0.0005420666297912777,0.0736929306825804,0.0,10,15,1.022221733957431e-05,1024.4412781662343,40,0.00040677881931510746,2AZOALDIBORfbzKTuliwdJ,5,1A 2B 3A 4A
Lil' Louis,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,5A16TE7083RJq3yzpdsQWs,1,1A 2A 3A 4A
Alex Somers,0.0,0.0001003789304624959,0.0,1,2,2.0855215447301476e-13,1.5,2,5.3312580535296295e-05,51UcKPhDKdKDGIjec0781x,1,1A 2A 3A 4A
D-Fuller,0.0,0.06624355018094348,0.0,1,16,2.651007026236988e-06,922.0888042512713,2,2.7068722046147735e-05,4bXA4kERx9PJio8jy3SJHV,2,1A 2B 3A 4A
ANTONIO C. JOBIM-N MENDONCA,0.0,0.000997884661656577,0.0,1,2,5.4624807584196065e-09,13.5,2,3.666104778342513e-05,5GZMqIiviepZALtvdBPVW7,1,1A 2A 3A 4A
Various Artists,1.4737156633177764e-07,0.0005675270299225731,0.0,4,2,3.1766734190199117e-10,8.0,12,0.0001100971795812198,0LyfQWJT6nXafLPZqxe9Of,1,1A 2A 3A 4A
I Fiamminghi,0.0,7.528419784687193e-05,0.0,3,1,6.235891544425748e-14,1.0,6,0.00012484282504543226,5yWqY9bNS9hviFXa6V0iYZ,1,1A 2A 3A 4A
Jemere Morgan,0.0,0.00013551155612436948,0.0,1,2,6.973286685907238e-13,2.0,2,4.8543897567953893e-05,7t3wkXOe1VYGzhIbhSPEV3,1,1A 2A 3A 4A
Butch Walker,0.0,7.528419784687193e-05,0.0,3,1,6.235891544425748e-14,1.0,6,0.00012484282504543226,7qKoy46vPnmIxKCN6ewBG4,1,1A 2A 3A 4A
Midnight,0.0,0.06282611617793236,0.0,1,16,8.926307744163109e-07,869.6012057386794,2,2.6902557634674562e-05,0JJyVtO6p4X9hvUjtufGF1,2,1A 2B 3A 4A
Gene Loves Jezebel,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,4Egyhh5C7MvfJaWXFx1qc4,1,1A 2A 3A 4A
Nile Rodgers,0.00046761700140624733,0.07820400706550223,0.0,8,15,3.5502690323955144e-05,1095.9828615828437,36,0.00016748567181963198,3yDIp0kaq9EFKe07X1X2rz,5,1A 2B 3A 4A
Jimmie Rodgers,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,7bKOOOKEkE918wKOQEhYnp,1,1A 2A 3A 4A
Jonas Blue,0.0001279369938018202,0.09016506805847238,0.0,6,14,0.00032839720696427495,1274.0792679543033,22,0.00011770291975793184,1HBjj22wzbscIZ9sEb5dyf,4,1A 2B 3A 4A
JEN,0.00014531794154724916,0.0886067772593866,0.0,4,12,0.00023450034141917799,1248.5477272727617,8,5.969883080446408e-05,3f4OfcNtgL9MLgiyOdIHC7,4,1A 2B 3A 4A
Rappa Dappa,0.0,0.0782318395301473,0.0,1,15,7.261237199987116e-05,1087.802414252398,8,5.502122120609987e-05,2zvBLLmKzsrn9AfQbDTpQh,5,1A 2B 3A 4A
Elyse Davis,0.0,0.0001003789304624959,0.0,1,2,2.085521544730148e-13,1.5,4,6.626963092550833e-05,4HA2Q4lvrwn3BwxtLjsOa5,1,1A 2A 3A 4A
Life of the Party,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,4dMtYEIrpjupB3JRtAhCQ3,1,1A 2A 3A 4A
Marco Faraone,0.0,0.08668709478844602,0.0,1,14,0.0002977589446423501,1233.684498834523,2,2.4352454476857918e-05,00IUMN7pWAU2jYWcdOt5c3,4,1A 2B 3A 4A
Spyro Gyra,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,1Be36RHAlqJpfUt3tsmUQD,1,1A 2A 3A 4A
John Stewart,0.0,7.528419784687193e-05,0.0,3,1,6.235891544425749e-14,1.0,6,0.00012484282504543226,1IEICAjQ2utMbLHi7zoc5f,1,1A 2A 3A 4A
Lorenz Dangel,0.0,0.0005269893849281036,0.0,1,3,2.2393840840882724e-10,7.333333333333333,4,4.4511079160975404e-05,0NRmJjd0MVItn17pbeWY6k,1,1A 2A 3A 4A
MHE,0.0,0.07681202082984258,0.0,1,14,9.707529836855988e-06,1072.9024031523625,2,2.822451178567908e-05,5nEWKkUf6IA0Ry5wBOG1J0,5,1A 2B 3A 4A
BAILE,0.0,0.06596400483433047,0.0,3,16,8.464173167123649e-07,918.8907523032188,20,0.00010808518789503843,135mViPxje2MED7hOnn2j9,2,1A 2B 3A 4A
Billy Strange,0.0,7.528419784687193e-05,0.0,1,1,3.8539929246407986e-14,1.0,2,6.76186294373235e-05,4q3t7t2bWgFdiYgfXyj0It,1,1A 2A 3A 4A
Dini Adhitama,0.0,0.0001003789304624959,0.0,1,2,2.085521544730148e-13,1.5,4,6.626963092550833e-05,0YVYMhalE7nauhK12wwjQZ,1,1A 2A 3A 4A
Paul Ramirez,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,4fxzTf7JraclypUkQj9su2,1,1A 2A 3A 4A
Dr. Octagon,0.0,0.06705309253711644,0.0,1,15,1.817130483630352e-06,922.1671189920804,4,4.6842873197169413e-05,7dr3cSEOIZ6tBrm4y1wsnr,2,1A 2B 3A 4A
Noel Gallagher,0.0,0.0001003789304624959,0.0,1,2,2.0855215447301471e-13,1.5,4,6.626963092550833e-05,6IRQd80VHepXiTXdmBzk6l,1,1A 2A 3A 4A
Ken Lomas,0.0,7.528419784687193e-05,0.0,1,1,3.8539929246407986e-14,1.0,2,6.76186294373235e-05,1fDVtdZSiK4vgXhLAB03P0,1,1A 2A 3A 4A
sir Was,0.0,0.08410418503412004,0.0,3,14,0.0002621809914343963,1176.4359779109932,6,4.59708728930825e-05,2pRRvc1D9seqK4txoe8laT,5,1A 2B 3A 4A
Kosca,0.0,0.00013551155612436948,0.0,1,2,6.973286685907238e-13,2.0,4,4.8543897567953893e-05,3ydjIwHul4t5HWbiIUa3VE,1,1A 2A 3A 4A
Corona,1.1336274333213664e-08,0.00015056839569374387,0.0,2,1,3.128282317095221e-13,2.0,6,9.62307272413779e-05,26T6b8maqEVltcmE4kSDUl,1,1A 2A 3A 4A
Denise Marsa,0.0,0.0001003789304624959,0.0,1,2,2.0855215447301476e-13,1.5,2,5.3312580535296295e-05,6fnWhYUCh9ODJak9nWZP35,1,1A 2A 3A 4A
Jesse Royal,0.0,0.06241803130169898,0.0,1,16,2.3279802019006782e-07,861.0490190365003,2,3.538008358204621e-05,4aXUVIuNCDbLoRAYfuVDi1,2,1A 2B 3A 4A
Workout Remix Factory,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,2QhmXpKTQIK3Wf0fEcpYEk,1,1A 2A 3A 4A
CRUCIFIX,0.0,0.074826475113436,0.0,1,15,4.978242087776066e-05,1049.833835608807,2,2.9326787913809863e-05,3TZlqrpMAxc0nR7jKggeyh,5,1A 2B 3A 4A
Borgore,7.055399266830282e-05,0.10079871631768979,0.0,6,14,0.004893202822932406,1463.2616994117393,12,6.258907897513995e-05,7u160I5qtBYZTQMLEIJmyz,4,1A 2B 3A 4A
Jewel,0.0003870752917111862,0.08904873429605105,0.0,6,12,0.0001164849662827784,1251.942460317497,22,7.602667056328262e-05,6FbDoZnMBTdhhhLuJBOOqP,4,1A 2B 3A 4A
Alex Sensation,0.0,0.08810734029151841,0.0,3,13,0.0004584823675657585,1241.5451492951804,6,4.478367155464998e-05,0OROVBEZCocg0FcgJpyBse,4,1A 2B 3A 4A
Eric Gilchrist,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,7ykPTxjwNvM12lkqGiMLun,1,1A 2A 3A 4A
Dose,0.0,0.10283526241211753,0.0,1,13,0.019041981637991912,1512.6148823399199,4,2.466328528697304e-05,1LukV2OKzL9bjjiKEHR5PM,4,1A 2B 3A 4A
Marcus Williams,0.0,7.528419784687193e-05,0.0,3,1,6.235891544425749e-14,1.0,6,0.00012484282504543226,24je2KqOTBgISE0N1n6Hl8,1,1A 2A 3A 4A
New Hollow,0.0,0.06859762457835486,0.0,1,13,7.76428721059686e-07,942.5169219668805,2,2.989127155013977e-05,4NVjldBwjF0DzudAiLvti0,5,1A 2B 3A 4A
Israel Toledo,0.0,0.0003587070603292134,0.0,1,2,5.3517602009884245e-11,5.0,2,3.7084125160294346e-05,78ySMjHZ37CqD01xgcBR8j,1,1A 2A 3A 4A
Tweet,7.747209879318218e-05,0.08707340091495426,0.0,4,14,0.0006280754086963182,1224.778907203936,14,7.63300757570086e-05,6zDBeei6hHRiZdAJ6zoTCo,4,1A 2B 3A 4A
Rob Halford,0.0,7.528419784687193e-05,0.0,1,1,3.8539929246407986e-14,1.0,4,6.76186294373235e-05,7CTjkl9M3enzBBfm1u10Sy,1,1A 2A 3A 4A
The Meridian Studio Ensemble,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,7FoFHG2JHrqPCHX54QRlp9,1,1A 2A 3A 4A
Alan Brian Curtis,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,2kSrns46sCSCxr2vF3878I,1,1A 2A 3A 4A
Serge Gainsbourg,0.0,7.528419784687193e-05,0.0,1,1,3.8539929246407986e-14,1.0,2,6.76186294373235e-05,01C9OoXDvCKkGcf735Tcfo,1,1A 2A 3A 4A
The Babys,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,6z7wrwE2QW7Keb9ozoF0rg,1,1A 2A 3A 4A
Tinush,0.0,0.0006217017628644908,0.0,3,2,9.42010937955481e-10,8.5,12,5.667765519018315e-05,4MxsTQbn9jctKNfDlYrYNh,1,1A 2A 3A 4A
Rich Thane,0.0,0.08746751578604407,0.0,1,15,0.0002976087859064674,1242.4565268065567,2,2.6322541581051723e-05,2oSBuctBV6PQ6Kdsz9r5O4,4,1A 2B 3A 4A
Il Greco,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,6akppwCmIdXMHpXWXzYTyp,1,1A 2A 3A 4A
Grieves,0.0,0.051501959434131384,0.0,1,18,1.8436352144150716e-09,707.2273161479065,2,2.999032650207419e-05,2ActkR0xU2ZiDhWYhijydE,2,1A 2B 3A 4A
Sade,0.0,7.528419784687193e-05,0.0,3,1,6.235891544425748e-14,1.0,6,0.00012484282504543226,47zz7sob9NUcODy0BTDvKx,1,1A 2A 3A 4A
The Michael Zager Band,0.0,0.07504360871736686,0.0,3,13,1.0270863001858645e-05,1035.3438505938002,6,5.6452847780904046e-05,1oX1l8zC13ovzEoGm2CAsd,5,1A 2B 3A 4A
The Fray,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,0zOcE3mg9nS6l3yxt1Y0bK,1,1A 2A 3A 4A
Utopia,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,4KSCh8KnwNFUJZdy1tKSmG,1,1A 2A 3A 4A
ABK,1.3603529199856398e-07,0.0005089211774448543,0.0,4,3,2.730329475312536e-10,7.333333333333333,8,9.001059770051106e-05,29TBMtWRrCcI2HQY6PqTFM,1,1A 2A 3A 4A
Louise Dorsey,7.747209879318218e-05,0.08241327232535459,0.0,2,12,2.3327252521904532e-05,1149.8224386724255,6,5.355764868498115e-05,4uzOj2BzIKQdC774uECQu3,4,1A 2B 3A 4A
N.E.R.D,2.3507752630989524e-05,0.09944774104385094,0.0,4,13,0.004626972207885869,1423.7419025419501,30,6.915643601795735e-05,5wPoxI5si3eJsYYwyXV4Wi,4,1A 2B 3A 4A
Bowling For Soup,7.747209879318218e-05,0.06860030056675245,0.0,4,13,8.190618757714683e-07,943.1835886335472,10,9.67537875631679e-05,5ND0mGcL9SKSjWIjPd0xIb,5,1A 2B 3A 4A
Nutt,0.0,0.0647150497682822,0.0,1,15,6.746704609162143e-07,895.339027638999,6,7.560341549891095e-05,6YugbseE8p06ZlckP1Zj8g,2,1A 2B 3A 4A
D'Nero,0.0,0.09818729228801876,0.0,1,14,0.009219562530390682,1420.677500277545,2,1.866884263340081e-05,1c1kLf2ROgbIWccfcxCYqW,4,1A 2B 3A 4A
Syn Cole,0.00012305113870405892,0.09796849052247443,0.0,3,12,0.0017819006291158784,1397.431024531076,6,4.0316624805851356e-05,6i1GVNJCyyssRwXmnaeEFH,4,1A 2B 3A 4A
